POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 44, 0, 0, 105, 122, 16, 127, 18
1, 44, 59.6224, 0, 105, 122, 16, 127, 18
2, 44, 60.7271, 0, 105, 122, 16, 127, 18
3, 44, 60.6083, 0, 105, 122, 16, 127, 18
4, 44, 60.914, 0, 105, 122, 16, 127, 18
5, 45, 62.1199, 0, 105, 122, 17, 127, 18
6, 45, 59.9242, 0, 105, 122, 17, 127, 18
7, 44, 62.4701, 0, 105, 122, 16, 127, 18
8, 44, 63.1531, 0, 105, 122, 16, 127, 18
9, 44, 70.58, 0, 105, 122, 16, 127, 18
10, 44, 64.9711, 0, 104, 122, 16, 127, 18
11, 44, 64.9345, 0, 104, 122, 16, 127, 18
12, 44, 66.0722, 0, 104, 122, 17, 127, 18
13, 44, 67.4156, 0, 104, 122, 16, 127, 18
14, 45, 67.8898, 0, 104, 122, 17, 127, 18
15, 45, 68.4341, 0, 104, 122, 17, 127, 18
16, 45, 66.7344, 0, 103, 122, 17, 127, 18
17, 45, 63.5831, 0, 103, 122, 17, 127, 18
18, 44, 65.833, 0, 103, 122, 17, 127, 18
19, 44, 67.4683, 0, 103, 122, 17, 127, 18
20, 44, 66.3015, 0, 103, 122, 17, 127, 18
21, 45, 74.0936, 0, 102, 122, 17, 127, 18
22, 45, 65.0586, 0, 102, 122, 17, 127, 18
23, 46, 66.2708, 0, 102, 122, 17, 127, 18
24, 46, 68.886, 0, 102, 122, 17, 127, 18
25, 46, 70.4096, 0, 102, 122, 17, 127, 18
26, 46, 70.2094, 0, 102, 122, 17, 127, 18
27, 46, 70.3969, 0, 102, 122, 17, 127, 19
28, 46, 71.9574, 0, 102, 122, 17, 127, 18
29, 46, 72.6918, 0, 101, 122, 18, 127, 18
30, 46, 74.2624, 0, 101, 122, 18, 127, 18
31, 46, 75.8391, 0, 101, 122, 18, 127, 18
32, 47, 75.8734, 0, 101, 122, 18, 127, 18
33, 47, 90.9119, 0, 101, 122, 18, 127, 19
34, 47, 77.2854, 0, 100, 122, 18, 127, 19
35, 47, 80.5061, 0, 100, 122, 18, 127, 19
36, 46, 82.4218, 0, 100, 122, 18, 127, 19
37, 46, 83.4917, 0, 100, 122, 18, 127, 18
38, 46, 83.5801, 0, 100, 122, 18, 127, 18
39, 46, 85.0075, 0, 100, 122, 18, 127, 18
40, 46, 84.8231, 0, 100, 122, 18, 127, 18
41, 45, 85.9704, 0, 100, 123, 18, 127, 18
42, 46, 87.1975, 0, 99, 123, 18, 127, 18
43, 46, 87.1749, 0, 99, 123, 18, 127, 18
44, 45, 84.5413, 0, 98, 123, 18, 127, 18
45, 45, 92.6829, 0, 98, 123, 18, 127, 18
46, 45, 82.3083, 0, 98, 123, 18, 127, 18
47, 45, 76.1603, 0, 97, 123, 18, 127, 18
48, 44, 74.8801, 0, 97, 123, 18, 127, 18
49, 44, 79.0829, 0, 98, 123, 18, 127, 18
50, 44, 81.2815, 0, 98, 123, 18, 127, 18
51, 44, 84.965, 0, 98, 123, 18, 127, 18
52, 44, 84.5742, 0, 97, 123, 18, 127, 18
53, 44, 82.8556, 0, 96, 123, 18, 127, 18
54, 44, 78.4591, 0, 96, 123, 18, 127, 19
55, 44, 78.4176, 0, 96, 123, 19, 127, 19
56, 44, 87.3156, 0, 96, 123, 18, 128, 19
57, 43, 77.2814, 0, 96, 123, 18, 128, 19
58, 43, 77.6942, 0, 96, 123, 18, 128, 19
59, 43, 79.8751, 0, 96, 123, 18, 128, 19
60, 42, 80.204, 0, 96, 123, 18, 128, 18
61, 42, 79.1333, 0, 96, 123, 17, 128, 18
