POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 149, 0, 0, 118, 126, 34, 130, 41
1, 147, 193.921, 0, 118, 126, 33, 130, 40
2, 147, 115.264, 0, 118, 126, 33, 130, 40
3, 146, 116.22, 0, 118, 126, 33, 130, 40
4, 145, 119.515, 0, 118, 126, 33, 130, 40
5, 144, 204.608, 0, 118, 126, 33, 130, 40
6, 145, 119.896, 0, 118, 126, 33, 130, 40
7, 146, 118.19, 0, 118, 126, 33, 130, 40
8, 146, 114.572, 0, 118, 126, 33, 130, 40
9, 144, 202.029, 0, 118, 126, 33, 130, 40
10, 145, 120.812, 0, 118, 126, 33, 130, 40
11, 145, 118.62, 0, 118, 126, 33, 130, 40
12, 145, 117.609, 0, 118, 126, 33, 130, 40
13, 144, 205.489, 0, 118, 126, 33, 130, 40
14, 144, 117.223, 0, 118, 126, 33, 130, 40
15, 143, 120.648, 0, 119, 126, 32, 130, 40
16, 143, 119.726, 0, 119, 126, 32, 130, 40
17, 142, 207.561, 0, 119, 126, 32, 130, 39
18, 143, 122.988, 0, 119, 126, 32, 130, 40
19, 143, 120.803, 0, 119, 126, 32, 130, 39
20, 142, 123.051, 0, 119, 126, 32, 130, 39
21, 142, 209.979, 0, 119, 126, 32, 130, 39
22, 143, 123.025, 0, 119, 126, 32, 130, 40
23, 143, 121.658, 0, 119, 126, 32, 130, 40
24, 143, 121.244, 0, 119, 126, 32, 130, 39
25, 142, 209.524, 0, 119, 126, 32, 130, 39
26, 142, 127.009, 0, 119, 126, 32, 130, 39
27, 142, 121.259, 0, 118, 126, 32, 130, 39
28, 140, 124.837, 0, 119, 126, 32, 130, 39
29, 141, 216.113, 0, 118, 126, 32, 130, 39
30, 141, 122.919, 0, 119, 126, 32, 130, 39
31, 140, 124.318, 0, 119, 126, 32, 130, 39
32, 140, 126.208, 0, 119, 126, 32, 130, 39
33, 138, 223.813, 0, 119, 126, 31, 130, 38
34, 139, 126.865, 0, 119, 126, 32, 130, 39
35, 139, 126.627, 0, 119, 126, 32, 130, 39
36, 140, 128.879, 0, 119, 126, 32, 130, 39
37, 141, 217.942, 0, 119, 126, 32, 130, 39
38, 141, 123.306, 0, 119, 126, 32, 130, 39
39, 141, 128.659, 0, 119, 126, 32, 130, 39
40, 141, 124.554, 0, 119, 126, 32, 130, 39
41, 141, 214.716, 0, 118, 126, 32, 130, 39
42, 141, 125.925, 0, 118, 126, 32, 130, 39
43, 141, 123.465, 0, 118, 126, 32, 130, 39
44, 140, 125.898, 0, 118, 126, 32, 130, 39
45, 140, 215.326, 0, 118, 126, 32, 130, 39
46, 140, 125.36, 0, 118, 126, 32, 130, 39
47, 140, 127.259, 0, 118, 126, 32, 130, 39
48, 140, 126.389, 0, 118, 126, 32, 130, 39
49, 140, 212.756, 0, 118, 126, 32, 130, 39
50, 139, 125.497, 0, 118, 126, 31, 130, 39
51, 139, 126.976, 0, 118, 126, 31, 130, 39
52, 140, 125.028, 0, 118, 126, 31, 130, 39
53, 140, 210.713, 0, 118, 126, 32, 130, 39
54, 141, 123.223, 0, 118, 126, 32, 130, 39
55, 142, 120.682, 0, 118, 126, 32, 130, 39
56, 141, 119.559, 0, 118, 126, 32, 130, 39
57, 141, 205.557, 0, 118, 126, 32, 130, 39
58, 140, 124.041, 0, 118, 126, 32, 130, 39
59, 140, 122.587, 0, 117, 126, 32, 130, 39
60, 141, 121.331, 0, 117, 126, 32, 130, 39
61, 140, 208.368, 0, 117, 126, 32, 130, 39
62, 141, 121.459, 0, 117, 126, 32, 130, 39
63, 141, 121.34, 0, 117, 126, 32, 130, 39
64, 141, 123.655, 0, 117, 126, 32, 130, 39
65, 141, 204.875, 0, 117, 126, 32, 130, 39
66, 141, 121.847, 0, 117, 126, 32, 130, 39
67, 140, 122.616, 0, 117, 126, 32, 130, 39
68, 140, 121.116, 0, 117, 126, 32, 130, 39
69, 140, 210.474, 0, 117, 126, 32, 130, 39
70, 141, 118.66, 0, 117, 126, 32, 130, 39
71, 140, 118.887, 0, 117, 126, 32, 130, 39
72, 140, 122.007, 0, 117, 126, 32, 130, 39
73, 140, 202.018, 0, 117, 126, 32, 130, 39
74, 140, 118.816, 0, 117, 126, 32, 130, 39
75, 140, 118.998, 0, 117, 126, 32, 130, 39
76, 140, 118.593, 0, 117, 126, 32, 130, 39
77, 140, 198.626, 0, 117, 126, 32, 130, 39
78, 140, 117.771, 0, 117, 126, 32, 130, 39
79, 141, 112.755, 0, 117, 126, 32, 130, 39
80, 140, 112.349, 0, 117, 126, 32, 130, 39
81, 140, 198.306, 0, 117, 126, 32, 130, 39
82, 140, 115.869, 0, 117, 126, 32, 130, 39
83, 140, 113.826, 0, 117, 126, 32, 130, 39
84, 140, 115.676, 0, 117, 126, 32, 130, 39
85, 141, 197.305, 0, 116, 126, 32, 130, 39
86, 140, 114.038, 0, 116, 126, 32, 130, 39
87, 139, 116.229, 0, 116, 126, 32, 130, 39
88, 139, 119.627, 0, 116, 126, 31, 130, 39
89, 139, 202.297, 0, 116, 126, 32, 130, 39
90, 138, 119.291, 0, 116, 126, 31, 130, 39
91, 138, 121.511, 0, 116, 126, 31, 130, 39
92, 138, 120.746, 0, 116, 126, 31, 130, 39
93, 139, 204.408, 0, 116, 126, 31, 130, 39
94, 139, 116.091, 0, 116, 126, 31, 130, 39
95, 139, 120.106, 0, 116, 126, 31, 130, 39
96, 139, 120.84, 0, 116, 126, 31, 130, 38
97, 138, 201.415, 0, 116, 126, 31, 130, 39
98, 138, 120.563, 0, 116, 126, 31, 130, 39
99, 139, 120.035, 0, 116, 126, 32, 130, 39
100, 139, 118.028, 0, 116, 126, 32, 130, 39
101, 139, 202.518, 0, 116, 126, 32, 130, 39
102, 139, 119.238, 0, 116, 126, 32, 130, 39
103, 139, 117.074, 0, 116, 126, 32, 130, 39
104, 139, 117.656, 0, 116, 126, 31, 130, 39
105, 139, 207.93, 0, 116, 126, 31, 130, 39
106, 139, 118.295, 0, 116, 126, 31, 130, 39
107, 140, 117.182, 0, 116, 126, 31, 130, 39
108, 140, 118.007, 0, 116, 126, 32, 130, 39
109, 140, 202.185, 0, 116, 126, 32, 130, 39
110, 140, 116.34, 0, 116, 126, 32, 130, 39
111, 140, 119.995, 0, 116, 126, 31, 130, 39
112, 140, 119.697, 0, 116, 126, 31, 130, 39
113, 139, 208.504, 0, 116, 126, 31, 130, 39
114, 140, 120.588, 0, 116, 126, 31, 130, 39
115, 140, 120.57, 0, 116, 126, 31, 130, 39
116, 140, 119.953, 0, 116, 126, 31, 130, 39
117, 141, 204.124, 0, 116, 126, 31, 130, 39
118, 140, 120.474, 0, 116, 126, 31, 130, 39
119, 141, 120.212, 0, 116, 126, 31, 130, 39
