POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 54, 0, 0, 101, 127, 20, 127, 18
1, 53, 28.0804, 0, 101, 127, 20, 127, 18
2, 53, 48.0372, 0, 101, 127, 20, 127, 18
3, 53, 27.0602, 0, 101, 127, 20, 127, 18
4, 53, 26.8804, 0, 101, 127, 20, 128, 18
5, 53, 27.5963, 0, 101, 127, 20, 128, 18
6, 53, 45.6001, 0, 101, 127, 20, 128, 18
7, 53, 28.789, 0, 101, 127, 20, 128, 18
8, 52, 28.1013, 0, 101, 127, 20, 128, 18
9, 52, 28.3403, 0, 101, 127, 20, 128, 18
10, 52, 47.3646, 0, 102, 127, 20, 128, 18
11, 52, 28.6193, 0, 102, 127, 20, 128, 18
12, 52, 28.5636, 0, 102, 127, 20, 128, 18
13, 52, 28.7109, 0, 102, 127, 20, 128, 18
14, 51, 43.8474, 0, 102, 127, 20, 128, 18
15, 51, 27.9865, 0, 102, 127, 20, 128, 18
16, 51, 29.1017, 0, 102, 127, 20, 128, 18
17, 51, 29.4404, 0, 102, 127, 20, 128, 18
18, 51, 47.5845, 0, 102, 127, 20, 128, 18
19, 52, 28.9154, 0, 102, 127, 20, 128, 19
20, 52, 28.7903, 0, 102, 127, 20, 128, 19
21, 52, 30.2679, 0, 102, 127, 20, 128, 19
22, 53, 49.8339, 0, 101, 127, 20, 128, 19
23, 52, 30.7473, 0, 101, 127, 20, 128, 19
24, 52, 30.4251, 0, 101, 127, 20, 128, 19
25, 51, 31.1766, 0, 101, 127, 20, 128, 19
26, 52, 49.5992, 0, 101, 127, 20, 128, 19
27, 52, 29.7375, 0, 101, 127, 20, 128, 19
28, 52, 28.3439, 0, 101, 127, 20, 128, 19
29, 52, 28.5205, 0, 102, 127, 20, 128, 18
30, 52, 46.7588, 0, 102, 127, 20, 128, 18
31, 53, 29.5737, 0, 102, 127, 20, 128, 18
32, 53, 29.6128, 0, 102, 127, 20, 128, 19
33, 53, 28.9614, 0, 102, 127, 20, 128, 19
34, 54, 50.3346, 0, 103, 127, 21, 128, 19
35, 55, 30.7724, 0, 103, 127, 21, 128, 19
36, 55, 30.7218, 0, 103, 127, 21, 128, 19
37, 55, 31.1514, 0, 103, 127, 21, 128, 19
38, 56, 51.0083, 0, 103, 127, 21, 128, 19
39, 56, 31.1881, 0, 103, 127, 21, 128, 19
40, 56, 30.6228, 0, 103, 127, 21, 128, 19
41, 56, 29.9808, 0, 103, 127, 21, 128, 19
42, 55, 48.5451, 0, 102, 127, 20, 128, 19
43, 55, 31.0838, 0, 102, 127, 20, 128, 18
44, 54, 30.8398, 0, 103, 127, 20, 128, 18
45, 54, 31.3125, 0, 103, 127, 20, 128, 18
46, 54, 48.8113, 0, 103, 127, 21, 128, 18
47, 54, 31.4764, 0, 103, 127, 21, 128, 18
48, 54, 33.9108, 0, 103, 127, 21, 128, 18
49, 54, 34.5086, 0, 103, 127, 21, 128, 18
50, 54, 58.9445, 0, 102, 127, 20, 128, 19
51, 54, 33.4682, 0, 102, 127, 21, 128, 19
52, 54, 32.4391, 0, 102, 127, 20, 128, 19
53, 54, 32.104, 0, 102, 127, 20, 128, 19
54, 53, 51.7826, 0, 102, 127, 20, 128, 19
55, 53, 30.4267, 0, 102, 127, 20, 128, 19
56, 53, 30.0139, 0, 102, 127, 20, 128, 19
57, 53, 29.2398, 0, 102, 127, 20, 128, 19
58, 54, 49.2551, 0, 102, 127, 20, 128, 18
59, 54, 30.0906, 0, 102, 127, 20, 128, 18
60, 54, 29.1973, 0, 102, 127, 20, 128, 18
