POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 32, 0, 0, 95, 123, 21, 128, 15
1, 33, 16.0765, 0, 95, 123, 21, 128, 15
2, 34, 26.7557, 0, 94, 123, 21, 127, 15
3, 34, 18.1486, 0, 94, 123, 21, 127, 15
4, 34, 17.1452, 0, 94, 123, 21, 127, 15
5, 34, 15.2692, 0, 94, 123, 21, 127, 15
6, 34, 23.56, 0, 94, 123, 21, 127, 15
7, 34, 13.2009, 0, 95, 123, 21, 127, 16
8, 34, 11.789, 0, 94, 123, 21, 127, 16
9, 34, 11.3374, 0, 94, 123, 21, 127, 16
10, 34, 19.8998, 0, 94, 123, 21, 127, 15
11, 33, 18.8212, 0, 94, 123, 21, 127, 15
12, 33, 19.503, 0, 94, 123, 21, 127, 15
13, 34, 23.6017, 0, 94, 123, 21, 127, 16
14, 34, 14.7977, 0, 94, 123, 21, 127, 15
15, 35, 15.5342, 0, 94, 123, 21, 127, 16
16, 34, 12.955, 0, 95, 123, 21, 127, 16
17, 34, 11.9883, 0, 94, 123, 21, 127, 16
18, 34, 13.1861, 0, 94, 123, 21, 127, 16
19, 34, 16.2609, 0, 94, 123, 21, 127, 16
20, 34, 17.4574, 0, 94, 123, 21, 127, 16
21, 34, 16.9189, 0, 94, 123, 21, 127, 16
22, 35, 20.8973, 0, 94, 123, 21, 127, 16
23, 35, 10.7568, 0, 94, 123, 21, 127, 16
24, 35, 9.53945, 0, 94, 123, 21, 127, 16
25, 35, 11.7137, 0, 94, 123, 21, 127, 16
26, 35, 17.6217, 0, 94, 123, 21, 127, 16
27, 35, 13.6327, 0, 94, 123, 21, 127, 16
28, 35, 14.3869, 0, 94, 123, 21, 127, 16
29, 34, 13.0028, 0, 95, 123, 21, 127, 16
30, 34, 24.6999, 0, 95, 123, 21, 127, 16
31, 34, 19.4594, 0, 95, 123, 21, 127, 16
32, 33, 21.5557, 0, 94, 123, 21, 127, 16
33, 33, 21.919, 0, 94, 123, 21, 127, 16
34, 34, 26.288, 0, 94, 123, 21, 127, 16
35, 36, 21.3442, 0, 95, 123, 21, 127, 16
36, 36, 13.5554, 0, 95, 123, 21, 127, 16
37, 35, 15.9433, 0, 95, 123, 21, 127, 16
38, 36, 24.98, 0, 95, 123, 21, 127, 16
39, 36, 17.1428, 0, 95, 123, 21, 127, 16
40, 36, 14.0039, 0, 95, 123, 21, 127, 16
41, 36, 12.9445, 0, 95, 123, 21, 127, 16
42, 35, 23.1385, 0, 95, 123, 21, 127, 16
43, 34, 20.7794, 0, 95, 123, 21, 127, 16
44, 34, 22.8955, 0, 94, 123, 21, 127, 16
45, 36, 23.7392, 0, 95, 123, 21, 127, 16
46, 37, 19.9286, 0, 94, 123, 21, 127, 16
47, 37, 12.7568, 0, 94, 123, 21, 127, 16
48, 36, 16.9329, 0, 94, 123, 21, 127, 16
49, 36, 18.9987, 0, 95, 123, 21, 127, 16
50, 36, 20.6441, 0, 94, 123, 21, 127, 16
51, 36, 14.838, 0, 94, 123, 21, 127, 16
52, 35, 23.861, 0, 94, 123, 21, 127, 16
53, 34, 24.6664, 0, 94, 123, 21, 127, 16
54, 34, 27.9666, 0, 94, 123, 21, 127, 16
55, 35, 22.6392, 0, 94, 123, 21, 127, 16
56, 35, 21.0455, 0, 94, 123, 21, 127, 16
57, 36, 22.0194, 0, 94, 123, 21, 127, 17
58, 37, 17.896, 0, 94, 123, 21, 127, 17
59, 37, 15.5919, 0, 94, 123, 21, 127, 17
60, 36, 19.5879, 0, 94, 123, 21, 127, 16
61, 36, 18.9644, 0, 94, 123, 21, 127, 17
62, 36, 23.3057, 0, 94, 123, 21, 127, 17
63, 36, 15.1114, 0, 93, 123, 21, 127, 17
64, 36, 18.359, 0, 94, 123, 21, 127, 17
65, 35, 20.856, 0, 93, 123, 21, 127, 17
66, 34, 28.3879, 0, 93, 123, 21, 127, 16
67, 34, 21.4277, 0, 93, 123, 21, 127, 17
68, 35, 20.8512, 0, 93, 124, 21, 127, 17
69, 35, 20.022, 0, 93, 124, 21, 127, 17
70, 38, 29.1727, 0, 93, 124, 21, 127, 17
71, 38, 13.1372, 0, 93, 124, 21, 127, 17
72, 37, 16.0712, 0, 93, 124, 21, 127, 17
73, 37, 17.1177, 0, 93, 124, 21, 127, 17
74, 38, 17.9725, 0, 93, 124, 21, 127, 17
75, 37, 12.3298, 0, 93, 124, 21, 127, 17
76, 36, 19.0197, 0, 93, 124, 21, 127, 17
77, 36, 18.1713, 0, 93, 124, 21, 127, 17
78, 37, 23.9482, 0, 93, 124, 21, 127, 17
79, 37, 13.426, 0, 93, 124, 21, 127, 17
80, 37, 9.14737, 0, 93, 124, 21, 127, 17
81, 37, 8.49258, 0, 93, 124, 21, 127, 17
82, 37, 10.5947, 0, 93, 124, 21, 127, 17
83, 37, 8.52181, 0, 93, 124, 21, 127, 17
84, 37, 8.34785, 0, 93, 124, 21, 127, 17
85, 37, 7.8684, 0, 93, 124, 21, 127, 17
86, 37, 9.72033, 0, 93, 124, 21, 127, 17
87, 37, 8.24975, 0, 93, 124, 21, 127, 17
88, 37, 9.14824, 0, 93, 124, 21, 127, 17
89, 37, 9.66545, 0, 93, 124, 21, 127, 17
90, 37, 9.99402, 0, 93, 124, 21, 127, 17
91, 37, 8.55961, 0, 93, 124, 21, 127, 17
92, 37, 8.15025, 0, 93, 124, 21, 127, 17
93, 37, 9.37303, 0, 93, 124, 21, 127, 17
94, 37, 11.4186, 0, 93, 124, 21, 127, 17
95, 37, 9.45904, 0, 93, 124, 21, 127, 17
96, 37, 10.0949, 0, 93, 124, 21, 127, 17
97, 37, 12.7304, 0, 93, 124, 21, 127, 17
98, 37, 19.1613, 0, 93, 124, 21, 127, 17
99, 37, 12.44, 0, 93, 124, 21, 127, 17
100, 37, 8.9581, 0, 93, 124, 21, 127, 17
101, 37, 9.15203, 0, 93, 124, 21, 127, 17
102, 36, 17.3974, 0, 93, 124, 21, 127, 17
103, 35, 18.1054, 0, 93, 124, 21, 127, 16
104, 36, 17.0396, 0, 93, 124, 21, 127, 17
105, 36, 16.4391, 0, 93, 124, 21, 127, 17
106, 37, 19.735, 0, 93, 124, 21, 127, 17
107, 37, 10.6902, 0, 93, 124, 21, 127, 17
108, 37, 9.18248, 0, 93, 124, 21, 127, 17
109, 37, 9.7767, 0, 93, 124, 21, 127, 17
110, 37, 11.8271, 0, 93, 124, 21, 127, 17
111, 37, 11.4544, 0, 93, 124, 21, 127, 17
112, 37, 10.7856, 0, 93, 124, 21, 127, 17
113, 37, 10.9432, 0, 93, 124, 21, 127, 17
114, 37, 12.2289, 0, 93, 124, 21, 127, 17
115, 37, 11.0943, 0, 93, 124, 21, 127, 17
116, 37, 10.4304, 0, 93, 124, 21, 127, 17
117, 37, 11.5794, 0, 93, 124, 21, 127, 17
118, 36, 15.7449, 0, 93, 124, 21, 127, 17
119, 36, 16.9777, 0, 93, 124, 21, 127, 16
