POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 46, 0, 0, 115, 122, 20, 129, 14
1, 45, 14.9704, 0, 115, 122, 20, 129, 14
2, 46, 35.7412, 0, 115, 122, 20, 129, 14
3, 46, 24.1797, 0, 115, 122, 20, 129, 14
4, 46, 23.6551, 0, 115, 122, 20, 129, 14
5, 46, 22.6898, 0, 115, 122, 20, 129, 14
6, 46, 33.7072, 0, 115, 122, 20, 129, 14
7, 46, 22.016, 0, 115, 122, 20, 129, 14
8, 46, 21.9637, 0, 115, 122, 20, 129, 14
9, 46, 21.2603, 0, 115, 122, 20, 129, 14
10, 46, 30.9017, 0, 115, 122, 20, 129, 14
11, 46, 21.1323, 0, 115, 122, 20, 129, 14
12, 46, 22.3728, 0, 115, 122, 20, 129, 14
13, 46, 22.3225, 0, 115, 122, 20, 129, 14
14, 46, 32.9017, 0, 115, 122, 20, 129, 14
15, 46, 21.1003, 0, 115, 122, 20, 129, 14
16, 46, 20.7231, 0, 115, 122, 20, 129, 14
17, 46, 21.0639, 0, 115, 122, 20, 129, 14
18, 47, 31.204, 0, 115, 122, 20, 129, 14
19, 47, 20.3271, 0, 115, 122, 20, 129, 14
20, 47, 19.9247, 0, 115, 122, 20, 129, 14
21, 47, 19.8593, 0, 115, 122, 20, 129, 14
22, 47, 28.4512, 0, 115, 122, 20, 129, 14
23, 47, 18.348, 0, 115, 122, 20, 129, 14
24, 47, 18.3696, 0, 115, 122, 20, 129, 14
25, 47, 19.2345, 0, 115, 122, 20, 129, 14
26, 47, 29.6624, 0, 115, 122, 20, 129, 14
27, 47, 20.4417, 0, 115, 122, 20, 129, 14
28, 47, 20.3907, 0, 115, 122, 20, 129, 14
29, 47, 20.0383, 0, 115, 122, 20, 129, 14
30, 47, 28.3661, 0, 115, 122, 20, 129, 14
31, 47, 19.1296, 0, 115, 122, 20, 129, 14
32, 47, 18.5645, 0, 115, 122, 20, 129, 14
33, 47, 18.1782, 0, 115, 122, 20, 129, 14
34, 47, 27.4766, 0, 115, 122, 20, 129, 14
35, 47, 17.3306, 0, 115, 122, 20, 129, 14
36, 47, 16.9079, 0, 115, 122, 20, 129, 14
37, 47, 16.0844, 0, 115, 122, 20, 129, 14
38, 47, 24.9777, 0, 115, 122, 20, 129, 14
39, 47, 17.3968, 0, 115, 122, 20, 129, 14
40, 47, 16.9117, 0, 115, 122, 20, 129, 14
41, 47, 17.0709, 0, 115, 122, 20, 129, 14
42, 47, 25.4859, 0, 115, 122, 20, 129, 14
43, 47, 18.0894, 0, 115, 122, 20, 129, 14
44, 47, 17.7857, 0, 115, 122, 20, 129, 14
45, 47, 17.3628, 0, 115, 122, 20, 129, 14
46, 47, 26.5639, 0, 115, 122, 20, 129, 14
47, 47, 17.5166, 0, 115, 122, 20, 129, 14
48, 47, 17.3464, 0, 115, 122, 20, 129, 14
49, 47, 17.2364, 0, 115, 122, 20, 129, 14
50, 47, 27.1075, 0, 115, 122, 20, 129, 14
51, 47, 17.3888, 0, 115, 122, 20, 129, 14
52, 47, 17.2089, 0, 115, 122, 20, 129, 14
53, 47, 17.0048, 0, 115, 122, 20, 129, 14
54, 47, 26.1346, 0, 115, 122, 20, 129, 14
55, 47, 17.1591, 0, 115, 122, 20, 129, 14
56, 47, 18.2928, 0, 115, 122, 20, 129, 14
57, 47, 19.269, 0, 115, 122, 20, 129, 14
58, 47, 29.2908, 0, 115, 122, 20, 129, 14
59, 47, 18.7652, 0, 115, 122, 20, 129, 14
60, 47, 18.681, 0, 115, 122, 20, 129, 14
61, 47, 19.0628, 0, 115, 122, 20, 129, 14
62, 47, 29.7919, 0, 115, 122, 20, 129, 14
63, 47, 18.8627, 0, 115, 122, 20, 129, 14
64, 47, 18.7563, 0, 115, 122, 21, 129, 14
65, 47, 17.8291, 0, 115, 122, 20, 129, 14
66, 47, 27.8263, 0, 115, 122, 20, 129, 14
67, 47, 17.4214, 0, 115, 122, 21, 129, 14
68, 47, 17.1031, 0, 115, 122, 21, 129, 14
69, 47, 17.091, 0, 115, 122, 21, 129, 14
70, 47, 26.97, 0, 115, 122, 21, 129, 14
71, 47, 18.2177, 0, 115, 122, 21, 129, 14
72, 47, 17.6986, 0, 115, 122, 21, 129, 14
73, 47, 17.259, 0, 115, 122, 21, 129, 14
74, 47, 26.2204, 0, 115, 122, 21, 129, 15
75, 47, 17.5785, 0, 115, 122, 21, 129, 15
76, 48, 18.2569, 0, 115, 122, 21, 129, 15
77, 48, 18.3815, 0, 115, 122, 21, 129, 15
78, 47, 29.0267, 0, 115, 122, 21, 129, 15
79, 47, 18.1869, 0, 115, 122, 21, 129, 15
80, 47, 17.7234, 0, 115, 122, 21, 129, 14
81, 48, 18.052, 0, 115, 122, 21, 129, 15
82, 48, 26.3987, 0, 115, 122, 21, 129, 14
83, 48, 17.335, 0, 115, 122, 21, 129, 14
84, 48, 18.0084, 0, 115, 122, 21, 129, 14
85, 48, 18.1842, 0, 115, 122, 21, 129, 15
86, 48, 29.1212, 0, 115, 122, 21, 129, 14
87, 48, 19.7002, 0, 115, 122, 21, 129, 14
88, 48, 19.2761, 0, 115, 122, 21, 129, 14
89, 48, 18.9894, 0, 115, 122, 21, 129, 14
90, 48, 28.7708, 0, 115, 122, 21, 129, 14
91, 48, 19.2663, 0, 115, 122, 21, 129, 14
92, 48, 19.5817, 0, 115, 122, 21, 129, 15
