POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 116, 0, 0, 117, 126, 24, 127, 29
1, 116, 6.15479, 0, 117, 126, 24, 127, 29
2, 116, 7.19609, 0, 117, 126, 24, 127, 29
3, 116, 5.97673, 0, 117, 126, 24, 127, 29
4, 116, 6.25546, 0, 117, 126, 24, 127, 29
5, 116, 6.35613, 0, 117, 126, 24, 127, 29
6, 116, 7.6655, 0, 117, 126, 24, 127, 29
7, 116, 6.15214, 0, 117, 126, 24, 127, 29
8, 116, 6.31032, 0, 117, 126, 24, 127, 29
9, 116, 6.7393, 0, 117, 126, 24, 127, 29
10, 116, 8.42484, 0, 117, 126, 24, 127, 29
11, 116, 7.06871, 0, 117, 126, 24, 127, 29
12, 116, 6.58946, 0, 117, 126, 24, 127, 29
13, 116, 7.19291, 0, 117, 126, 24, 127, 29
14, 116, 9.67699, 0, 117, 126, 24, 127, 29
15, 116, 7.53572, 0, 117, 126, 24, 127, 29
16, 116, 8.24783, 0, 117, 126, 24, 127, 29
17, 116, 8.73245, 0, 117, 126, 24, 127, 29
18, 116, 13.2897, 0, 117, 126, 24, 127, 29
19, 116, 8.86678, 0, 117, 126, 24, 127, 29
20, 116, 10.0461, 0, 117, 126, 24, 127, 29
21, 116, 10.6752, 0, 117, 126, 24, 127, 29
22, 116, 16.357, 0, 117, 126, 24, 127, 29
23, 116, 10.9848, 0, 117, 126, 24, 127, 29
24, 116, 11.7267, 0, 117, 126, 24, 127, 29
25, 116, 11.69, 0, 117, 126, 24, 127, 29
26, 116, 18.5825, 0, 117, 126, 24, 127, 29
27, 116, 12.5876, 0, 117, 126, 24, 127, 29
28, 116, 13.6031, 0, 117, 126, 24, 127, 29
29, 116, 13.2002, 0, 117, 126, 24, 127, 29
30, 116, 20.0553, 0, 117, 126, 24, 127, 29
31, 116, 14.7552, 0, 117, 126, 24, 127, 29
32, 116, 14.9936, 0, 117, 126, 24, 127, 29
33, 116, 15.8258, 0, 117, 126, 24, 127, 29
34, 116, 21.4484, 0, 117, 126, 24, 127, 29
35, 116, 15.8802, 0, 117, 126, 24, 127, 29
36, 116, 15.6522, 0, 117, 126, 24, 127, 29
37, 115, 15.7147, 0, 117, 126, 24, 127, 29
38, 115, 22.7279, 0, 117, 126, 24, 127, 29
39, 115, 17.1129, 0, 117, 126, 24, 127, 29
40, 115, 17.3592, 0, 117, 126, 24, 127, 29
41, 115, 17.3036, 0, 117, 126, 24, 127, 29
42, 115, 23.5336, 0, 117, 126, 24, 127, 29
43, 116, 17.3812, 0, 117, 126, 24, 127, 29
44, 115, 17.2508, 0, 117, 126, 24, 127, 29
45, 116, 17.6936, 0, 117, 126, 24, 127, 29
46, 115, 23.5219, 0, 117, 126, 24, 127, 29
47, 115, 17.1451, 0, 117, 126, 24, 127, 29
48, 115, 16.9469, 0, 117, 126, 24, 127, 29
49, 115, 17.4673, 0, 117, 126, 24, 127, 29
50, 115, 23.5314, 0, 117, 126, 24, 127, 29
51, 115, 17.7262, 0, 117, 126, 24, 127, 29
52, 115, 17.8519, 0, 117, 126, 24, 127, 29
53, 115, 17.7554, 0, 117, 126, 24, 127, 29
54, 115, 23.951, 0, 117, 126, 24, 127, 29
55, 115, 17.5259, 0, 117, 126, 24, 127, 29
56, 115, 17.1867, 0, 117, 126, 24, 127, 29
57, 115, 17.6158, 0, 117, 126, 24, 127, 29
58, 115, 25.0709, 0, 117, 126, 24, 127, 29
59, 115, 17.6337, 0, 117, 126, 24, 127, 29
60, 115, 17.3877, 0, 117, 126, 24, 127, 29
61, 115, 18.0186, 0, 117, 126, 24, 127, 29
62, 115, 25.3759, 0, 117, 126, 24, 127, 29
63, 115, 17.8934, 0, 117, 126, 24, 127, 29
64, 115, 18.0067, 0, 117, 126, 24, 127, 29
65, 115, 18.0312, 0, 117, 126, 24, 127, 29
66, 115, 24.9761, 0, 117, 126, 24, 127, 29
67, 115, 17.8633, 0, 117, 126, 24, 127, 29
68, 115, 18.2469, 0, 117, 126, 24, 127, 29
69, 115, 18.4749, 0, 117, 126, 24, 127, 29
70, 115, 25.0836, 0, 117, 126, 24, 127, 28
71, 115, 18.7013, 0, 117, 126, 24, 127, 29
72, 115, 18.1106, 0, 117, 126, 24, 127, 29
73, 115, 17.7913, 0, 117, 126, 24, 127, 29
74, 115, 24.6705, 0, 117, 126, 24, 127, 29
75, 115, 17.6951, 0, 117, 126, 24, 127, 29
76, 115, 18.0012, 0, 117, 126, 24, 127, 29
77, 115, 17.7411, 0, 117, 126, 24, 127, 29
78, 115, 24.5932, 0, 117, 126, 24, 127, 29
79, 115, 18.0032, 0, 117, 126, 24, 127, 29
80, 115, 18.1766, 0, 117, 126, 24, 127, 29
81, 115, 18.0631, 0, 117, 126, 24, 127, 29
82, 115, 26.3095, 0, 117, 126, 24, 127, 29
83, 115, 17.9046, 0, 117, 126, 24, 127, 29
84, 115, 17.4724, 0, 117, 126, 24, 127, 29
85, 115, 18.1563, 0, 117, 126, 24, 127, 29
86, 115, 25.6708, 0, 117, 126, 24, 127, 29
87, 115, 18.1603, 0, 117, 126, 24, 127, 29
88, 115, 18.723, 0, 117, 126, 24, 127, 29
89, 115, 18.7957, 0, 117, 126, 24, 127, 29
90, 115, 27.1158, 0, 117, 126, 24, 127, 29
91, 115, 18.6687, 0, 117, 126, 24, 127, 29
92, 115, 18.4502, 0, 117, 126, 24, 127, 29
93, 115, 18.8742, 0, 117, 126, 24, 127, 29
94, 115, 26.4196, 0, 117, 126, 24, 127, 29
