POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 24, 0, 0, 108, 122, 20, 131, 12
1, 24, 12.7566, 0, 108, 122, 20, 131, 12
2, 23, 22.0818, 0, 108, 122, 20, 131, 11
3, 24, 17.2724, 0, 108, 122, 20, 131, 12
4, 24, 18.5262, 0, 107, 122, 20, 131, 12
5, 24, 19.9923, 0, 107, 122, 20, 131, 12
6, 24, 25.7713, 0, 107, 122, 20, 131, 12
7, 25, 22.3654, 0, 107, 122, 20, 131, 12
8, 25, 21.7969, 0, 108, 122, 20, 131, 12
9, 25, 22.3193, 0, 108, 122, 21, 131, 12
10, 25, 25.4838, 0, 108, 122, 20, 131, 12
11, 25, 21.1896, 0, 108, 122, 20, 131, 12
12, 25, 20.8502, 0, 108, 122, 20, 131, 12
13, 25, 21.6262, 0, 108, 122, 20, 131, 12
14, 26, 28.6608, 0, 107, 122, 21, 131, 12
15, 26, 25.9481, 0, 107, 122, 21, 131, 12
16, 26, 26.4979, 0, 108, 122, 21, 131, 12
17, 26, 28.0589, 0, 107, 122, 21, 131, 12
18, 27, 36.2043, 0, 108, 122, 21, 131, 13
19, 27, 31.3317, 0, 108, 122, 21, 131, 13
20, 27, 30.6268, 0, 108, 122, 21, 131, 12
21, 27, 29.7006, 0, 108, 122, 21, 131, 12
22, 26, 36.9065, 0, 108, 122, 21, 131, 12
23, 26, 26.9315, 0, 108, 122, 21, 131, 12
24, 26, 26.7574, 0, 108, 122, 21, 131, 12
25, 26, 25.848, 0, 108, 122, 21, 131, 12
26, 26, 33.5176, 0, 108, 122, 21, 131, 12
27, 26, 26.0227, 0, 108, 122, 21, 131, 12
28, 27, 27.1345, 0, 108, 122, 21, 131, 12
29, 27, 26.2458, 0, 108, 122, 21, 131, 12
30, 27, 32.3415, 0, 108, 122, 21, 131, 13
31, 27, 24.4764, 0, 108, 122, 21, 131, 13
32, 27, 24.5385, 0, 108, 122, 21, 131, 13
33, 27, 22.4041, 0, 108, 122, 21, 131, 13
34, 27, 29.6568, 0, 109, 122, 21, 131, 12
35, 27, 22.2133, 0, 109, 122, 21, 131, 12
36, 26, 22.7155, 0, 109, 122, 21, 131, 12
37, 26, 21.8249, 0, 108, 122, 21, 131, 12
38, 26, 26.9765, 0, 108, 122, 21, 131, 12
39, 26, 19.0132, 0, 108, 122, 21, 131, 12
40, 26, 19.6866, 0, 108, 122, 21, 131, 12
41, 26, 18.894, 0, 108, 122, 21, 131, 12
42, 26, 26.2015, 0, 108, 122, 21, 131, 12
43, 26, 18.0179, 0, 108, 122, 21, 131, 12
44, 26, 18.555, 0, 108, 122, 21, 131, 12
45, 26, 17.5498, 0, 108, 122, 21, 131, 12
46, 26, 27.4266, 0, 108, 122, 21, 131, 12
47, 26, 18.6529, 0, 108, 122, 21, 131, 12
48, 26, 20.9577, 0, 107, 122, 21, 131, 12
49, 25, 21.3097, 0, 106, 122, 21, 131, 12
50, 24, 30.4668, 0, 107, 122, 20, 131, 11
51, 23, 23.8595, 0, 108, 123, 19, 131, 11
52, 23, 25.492, 0, 109, 123, 19, 131, 11
53, 22, 24.7354, 0, 107, 123, 19, 131, 10
54, 22, 34.4113, 0, 105, 123, 19, 131, 10
55, 23, 25.2136, 0, 105, 122, 19, 131, 11
56, 23, 26.644, 0, 105, 122, 19, 131, 11
57, 23, 28.3518, 0, 106, 122, 19, 131, 11
58, 24, 35.4499, 0, 106, 122, 19, 131, 11
59, 24, 23.9471, 0, 107, 122, 19, 131, 11
60, 24, 25.6064, 0, 108, 122, 19, 131, 11
61, 24, 24.0866, 0, 108, 122, 19, 131, 11
62, 25, 34.4295, 0, 108, 122, 20, 131, 11
63, 25, 22.3834, 0, 108, 122, 20, 131, 11
64, 24, 22.6833, 0, 108, 122, 20, 131, 11
65, 24, 23.6912, 0, 108, 122, 19, 131, 11
66, 24, 31.7471, 0, 108, 122, 20, 131, 11
67, 24, 21.4819, 0, 108, 122, 20, 131, 11
68, 24, 21.0802, 0, 109, 122, 20, 131, 11
69, 24, 20.5671, 0, 109, 122, 20, 131, 11
70, 24, 30.0986, 0, 110, 122, 20, 131, 11
71, 24, 20.9221, 0, 110, 122, 20, 131, 12
