POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 63, 0, 0, 75, 123, 26, 130, 25
1, 63, 12.1246, 0, 75, 123, 26, 130, 25
2, 63, 10.0634, 0, 75, 123, 26, 130, 25
3, 63, 9.4492, 0, 75, 123, 26, 130, 25
4, 63, 10.0548, 0, 75, 123, 26, 130, 25
5, 63, 14.1611, 0, 75, 123, 26, 130, 25
6, 63, 11.3113, 0, 75, 123, 26, 130, 25
7, 63, 11.1862, 0, 75, 123, 26, 130, 25
8, 63, 11.6814, 0, 75, 123, 26, 130, 25
9, 63, 12.7776, 0, 75, 123, 26, 130, 25
10, 63, 10.0036, 0, 75, 123, 26, 130, 25
11, 63, 9.19862, 0, 75, 123, 26, 130, 25
12, 63, 10.2347, 0, 75, 123, 26, 130, 25
13, 63, 12.1858, 0, 75, 123, 27, 130, 25
14, 63, 9.61303, 0, 75, 123, 27, 130, 25
15, 63, 9.73539, 0, 75, 123, 26, 130, 25
16, 63, 9.62162, 0, 75, 123, 26, 130, 25
17, 64, 12.1506, 0, 75, 123, 26, 130, 25
18, 64, 10.9167, 0, 75, 123, 26, 130, 25
19, 64, 10.7285, 0, 75, 123, 27, 130, 25
20, 64, 14.0527, 0, 75, 123, 26, 130, 25
21, 64, 16.0376, 0, 75, 123, 27, 130, 26
22, 64, 12.2263, 0, 75, 123, 27, 130, 26
23, 64, 12.8061, 0, 75, 123, 27, 130, 26
24, 64, 13.7441, 0, 75, 123, 27, 130, 26
25, 65, 18.5016, 0, 75, 123, 27, 130, 26
26, 65, 14.2493, 0, 75, 123, 27, 130, 26
27, 65, 14.4825, 0, 75, 123, 27, 130, 26
28, 65, 15.0304, 0, 75, 123, 27, 130, 26
29, 65, 18.8771, 0, 75, 123, 27, 130, 27
30, 65, 12.8986, 0, 75, 123, 27, 130, 26
31, 64, 13.4584, 0, 75, 123, 27, 130, 26
32, 64, 13.1378, 0, 75, 123, 27, 130, 26
33, 64, 17.9195, 0, 75, 123, 27, 130, 26
34, 65, 12.8847, 0, 75, 123, 27, 130, 26
35, 65, 12.8787, 0, 75, 123, 27, 130, 26
