POC,E,h,epsilon,L, avgU, energyU, avgV, energyV
 0, 81, 0, 0, 113, 131, 40, 127, 38
1, 81, 40.0466, 0, 113, 131, 40, 127, 38
2, 80, 68.4881, 0, 113, 131, 40, 127, 38
3, 81, 39.5865, 0, 113, 131, 40, 127, 38
4, 80, 40.8908, 0, 113, 131, 40, 127, 38
5, 80, 41.9113, 0, 113, 131, 40, 127, 38
6, 82, 65.65, 0, 113, 131, 41, 127, 38
7, 82, 37.8331, 0, 113, 131, 40, 127, 38
8, 80, 41.5081, 0, 113, 131, 40, 127, 38
9, 81, 44.1869, 0, 113, 131, 40, 127, 38
10, 81, 65.3377, 0, 113, 131, 40, 127, 38
11, 81, 40.4165, 0, 113, 131, 40, 127, 38
12, 80, 44.2508, 0, 113, 131, 40, 127, 38
13, 81, 42.9032, 0, 113, 131, 40, 127, 38
14, 81, 67.37, 0, 113, 131, 40, 127, 38
15, 82, 40.5656, 0, 113, 131, 40, 127, 38
16, 81, 39.2936, 0, 113, 131, 40, 127, 38
17, 81, 40.8601, 0, 113, 131, 40, 127, 38
18, 81, 66.8977, 0, 113, 131, 40, 127, 38
19, 82, 40.9843, 0, 113, 131, 41, 127, 38
20, 82, 37.4332, 0, 113, 131, 40, 127, 38
21, 82, 38.8287, 0, 113, 131, 41, 127, 38
22, 81, 65.8416, 0, 113, 131, 40, 127, 38
23, 81, 41.8743, 0, 113, 131, 41, 127, 38
24, 82, 41.8563, 0, 113, 131, 41, 127, 39
25, 82, 39.4214, 0, 113, 131, 41, 127, 39
26, 82, 63.7804, 0, 113, 131, 41, 127, 38
27, 81, 42.0917, 0, 113, 131, 40, 127, 38
28, 82, 40.742, 0, 113, 131, 41, 127, 39
29, 81, 41.4947, 0, 113, 131, 41, 127, 39
30, 83, 64.6493, 0, 113, 131, 41, 127, 39
31, 83, 37.9953, 0, 113, 131, 41, 127, 39
32, 82, 38.0741, 0, 113, 131, 41, 127, 39
33, 82, 39.8478, 0, 113, 131, 41, 127, 39
34, 82, 64.5411, 0, 113, 131, 41, 127, 39
35, 81, 38.8807, 0, 113, 131, 41, 127, 39
36, 81, 42.633, 0, 113, 131, 41, 127, 39
37, 82, 39.776, 0, 113, 131, 41, 127, 39
38, 82, 63.5949, 0, 113, 131, 41, 127, 39
